477.22,39.64,1010.72,63.05,10.22
463.9,41.92,1030.2,65.96,13.48
453.86,43.72,1008.64,78.72,17.83
437.54,65.74,1010.83,50.59,31.63
438.48,69.94,1004.92,68.68,23.16
448.76,64.69,1007.93,78.37,21.7
454.15,41.16,1000.98,83.89,13.92
474.96,41.2,1016.81,81.22,12.22
445.92,58.59,1012.93,67.05,21.62
480.14,38.18,1017.19,71.51,9.3
432.07,70.94,1006.75,43.15,32.55
472.33,38.73,1005.37,88.48,13.32
446.15,59.44,1012.98,91.24,19.83
451.86,64.63,1020.81,68.47,22.16
456.91,58.59,1014.41,90.03,15.81
440.58,68.61,1011.02,76.66,24.46
436.85,73.4,1011.35,57.31,29.1
443.53,70.02,1010.97,71.97,24.37
488.43,38.5,1014.01,77.35,7.48
480.96,40.72,1022.04,87.55,8.58
453.96,56.65,1020.82,71.54,19.69
461.71,43.56,1012.83,47.1,18.14
461.73,39.54,1009.81,70.92,18.21
433.61,77.95,1012.34,76.64,27.07
465.7,38.28,1014.5,77.01,15.62
442.96,47.43,1008.62,54.51,25.61
472.28,42.44,1012.6,86.74,15.41
449.68,63.31,1017.06,63.1,20
442.87,57.32,1012.06,44.13,25.87
468.83,38.91,1013.28,70.26,14.43
476.57,38.91,1018.62,89.88,9.14
435.9,68.28,1000.26,78.17,25.24
442.15,43.77,1011.02,42.61,27.06
452.19,52.08,1003.73,100.09,18.06
447.71,58.79,1011.11,82.49,23.15
435.41,74.67,1016.61,81.34,25.38
436.79,65.18,1012.51,42.32,30.65
483.62,43.69,1016.93,85.63,8.49
438.5,69.34,1009.61,61.27,29.86
429.94,66.56,1006.9,49.79,29.12
477.76,38.38,1020.77,74.55,10.35
440.79,73.9,1006.72,55.13,30.3
455.76,46.97,1014.08,62.57,21.31
464.39,54.3,1017.38,72.11,15.17
473.79,40.55,1019.06,94.11,11.87
443.75,68.61,1010.97,74.87,24.1
433.78,73.17,1011.81,92.33,23.92
464.12,48.79,1017.14,85.23,13
450.13,41.1,1002.1,38.49,24.14
428.37,66.54,1004.39,61.43,30.19
441.57,69.94,1008.41,72.86,22.08
428.69,72.58,1009.22,88.39,26.86
469.57,40.1,1014.57,81.48,13.55
467,43.8,1023.18,61.21,13.18
484.9,40.35,1011.83,95.59,7.2
475.94,41.5,1013.57,88.82,11.37
470.84,39.64,1011.8,82.64,13.93
481.51,40.35,1011.64,84.05,10.32
458.28,50.88,1013.37,97.19,16.32
486.7,35.47,1017.72,88.49,4.16
426.2,72.43,1006.68,72.3,28.26
442.79,69.68,1012.78,66.09,29
426.86,68.3,1014.8,42.02,31.63
436.43,68.08,1013.41,43.93,28.19
466.47,40.2,1013.41,89.86,13.93
432.35,80.18,1010.11,72.47,30.92
447.63,69.48,1011.06,86.73,19.89
438.75,76.2,1005.73,69.35,25.86
473.86,44.63,1020.61,88.29,10.81
443.59,69.94,1004.1,97.39,18.26
449.81,63.09,1019.37,83.08,18.61
442.82,65.61,1014.61,57.51,25.34
445.54,70.72,1010.29,86.22,21.28
468.19,43.8,1023.19,59.18,12.88
427.53,68.14,1002.75,56.05,33.68
479.62,44.68,1022.99,95.45,8.66
485.73,40.96,1025.23,89.22,8.26
484.97,40.71,1025.98,81.94,9.03
468.84,39.39,1013.93,76.27,14.85
491.35,38.44,1016.9,86.34,3.21
462.84,39.3,1019.2,62.28,15.71
440.31,43.77,1011.49,46.98,26.52
471.52,40.69,1014.73,74.88,14.18
467.74,45.08,1024.64,82.29,13.89
477.67,41.78,1013.43,73.47,10.12
447.64,63.91,1009.33,96.14,21.12
439.69,63.73,1009.7,71.55,26.68
449.13,62.1,1019.46,77.82,19.65
442.23,69.71,1009.66,88.83,23.47
464.13,40.55,1004.45,81.64,16.71
485.17,35.79,1012.44,94.35,5.21
435.85,68.12,1012.6,44.71,28.13
476.6,45,1023.9,89.2,12.14
437.15,69.23,1011.73,73.18,23.7
433.39,75.33,1002.62,70.64,29.52
467.92,41.78,1010.66,63.34,13.49
438.47,65.74,1013.4,64.87,28.24
449.7,68.28,1004.27,99.89,16.48
466.15,42.74,1029.16,68.31,14.01
435.03,66.75,1018.5,77.47,24.56
438.96,71.64,1006.59,69.24,28.94
456.24,43.43,1009.58,65.71,19.71
476.24,41.5,1013.09,89.8,11.06
447.62,60.77,1017.97,78.47,22.99
451.14,48.14,1016.94,81.56,19.87
440.08,59.21,1011.97,80.08,23.77
448.07,50.12,1008.82,95.97,20.99
467.81,41.01,1021.04,95.3,10.32
435.16,56.9,1007.12,58.54,26.72
465.14,44.84,1023.83,87.6,14.55
482.69,45.87,1007.58,99.35,4.89
451.31,46.63,1013.11,88.01,19.49
445.82,59.21,1017.36,61.45,24.44
481.35,36.08,1020.08,83.2,7.99
450.53,51.43,1011.46,51.38,27.28
440.18,59.07,1008.2,78.93,26.23
480.82,41.4,1026.78,87.58,9.46
468.02,39.52,1017.53,72,15.01
441.68,63.47,1011.5,71.78,24.86
453.99,58.16,1016.97,68.6,20.47
437.44,49.3,1003.93,61,27.09
469.44,36.18,1017.03,61.62,11.48
488.7,40.07,1016.68,47.63,7.84
462.64,52.72,1024.72,65.97,15.97
428.77,67.69,1004.88,48.68,29.55
474.67,40.55,1022.89,87.12,11.63
450.37,45.01,1012.21,50.81,22.96
475.23,40.71,1022.36,72.87,13.61
441.14,70.47,1011.07,82.57,22.17
456.59,61.27,1019.87,79.21,15.45
437.31,61.02,1010.01,73.21,25.08
432.06,71.98,1006.59,90.61,24.98
456.18,44.9,1008.39,62.69,20.57
472.49,38.91,1017.24,79.84,12.33
483.26,36.08,1020.38,81.53,8.29
439.84,59.92,1010.08,77.18,25.47
433.46,66.75,1018.35,60.18,28.2
437.16,70.32,1011.33,72.5,29.05
441.62,65.12,1015.94,45.1,27.03
439.78,73.03,1014.15,68.52,27.25
425.16,71.85,1008.07,72.05,30.71
448.18,49.02,1008.91,87.32,20.94
482.8,43.79,1016.05,81.32,9.06
445.76,58.84,1001.2,65.03,26.8
440.96,65.48,1018.07,51.47,25.77
459.91,50.9,1013.24,84.4,16.77
472.51,37.92,1008.02,72.68,11.73
446.84,65.94,1010.53,82.12,19.72
434.18,66.56,1002.04,84.7,24.42
452.85,59.14,1016.96,77.09,18.68
466.47,45.08,1023.26,84.41,14.22
448.72,57.5,1015.53,70.66,23.81
485.95,38.56,1016.48,68.94,7.91
452.75,45.01,1012.23,59.94,21.32
442.6,52.84,1005.47,69.61,24.75
442.94,56.57,1013.68,61.6,26.81
452.09,49.82,1015.95,58.56,25.99
474.76,41.26,1008.1,98.27,10.59
484.57,42.07,1004.25,77.1,6.33
447.07,44.89,1009.51,78.93,22.26
465.5,39.99,1007.03,78.49,15.9
444.51,58.18,1008.89,81.82,23.14
450.55,58.79,1017.6,88.72,19.48
467.68,44.88,1017.61,94.95,13.19
430.54,69.84,1002.98,76.48,27.4
441.99,59.27,1011.36,52.37,29.41
438.71,71.85,1009.78,68.96,25.22
437.83,70.32,1009.22,89.53,22.31
483.74,42.28,1008.49,83.42,7.64
461.91,43.99,1023.36,86.79,14.68
462.59,48.92,1011.8,72.93,15.12
448.77,61.27,1019.99,67.32,20.96
486.07,39.48,1005.16,63.6,5.95
437.8,57.69,1007.43,78.43,25.13
466.42,40.66,1017,97.13,11.58
448.79,59.14,1016,70.38,20.21
459,43.14,1019.03,82.88,16.64
478.88,36.71,1025.64,79.65,8.86
458.59,47.03,1012.1,90.36,19.72
485.31,38.56,1016.47,66.6,8.27
431.25,68.08,1010.95,50.34,30.19
455.99,56.53,1020.38,75.16,20.06
465.6,43.41,1016.43,79.47,13.16
443.81,65.46,1014.17,43.02,24.01
480.59,40.03,1017.33,92.11,9.78
472.63,42.24,1017.43,66.01,16.85
463.78,39.16,1006.55,76.99,15.12
449.22,66.49,1014.24,58.15,24.45
481.46,42.44,1014.48,92.03,9.14
440.12,68.67,1006.73,75.19,26.02
457.28,51.61,1010.91,76.41,21.46
469.35,40.24,1016.81,86.71,13.18
487.4,38.68,1017.19,70.46,5.79
466.33,49.83,1007.01,89.86,13.56
467.91,42.07,1018.52,84.73,11.95
474.26,44.03,1012.45,81.67,9.15
429.48,66.54,1002.54,56.33,28.96
453.95,50.59,1017.42,69.26,21.23
477.23,40.35,1012.27,89.65,10.73
491.37,39.33,1010.4,95.34,6.1
444.26,63.91,1009.4,75.22,25.5
435.97,76.2,1006.28,60.22,29.1
448.32,58.12,1014.88,80.59,22.58
451.19,66.54,1013.72,81.46,19.53
450.46,51.3,1011.9,94.62,20.07
433.4,77.54,1008.25,80.6,24.96
443.51,63.13,1013.53,98,21.08
470.04,43.69,1017.26,83.59,12.54
484.03,35.19,1019.83,76.01,6.64
471.24,37.2,1011.97,68.94,16.78
442.2,75.6,1017.37,69.31,25.56
470.48,40.75,1016.05,70.65,14.02
437.82,70.02,1010.28,65.93,29.45
430.98,78.92,1011.71,88.5,28.97
482.97,38.68,1017.53,79.23,6.11
438.17,49.3,1003.83,59.69,28.53
441.15,69.04,1008.79,49.32,31.71
429.81,44.37,1005.05,44.37,32.45
430.2,73.21,1000.37,74.17,30.53
456.04,41.48,1015.19,58.69,15.02
435.96,58.69,1008.22,82.81,24.91
440.14,69.71,1009.69,96.85,22.21
447.46,65.12,1016.18,62.39,24.51
451.5,60.07,1016.02,71.38,18.9
438.28,76.09,1007.88,78.2,28.51
439.33,75.23,1011.33,58.91,27.88
441.2,49.16,1003.46,61.04,24.33
452.28,57.5,1014.36,82.96,20.36
477.79,40.64,1020.65,97.95,11.15
455.86,50.66,1014.13,72.77,21.16
444.39,70.83,1010.91,46.94,30.47
434.61,74.16,1011.3,55.94,31.68
461.78,49.15,1020.88,61.88,19.8
427.84,67.83,1008.11,57.48,32.33
447.16,58.46,1016.73,87.7,18.67
437.75,69.14,1007.32,75.04,29.42
431.37,71.32,1007.72,79.25,27.84
444.6,65.06,1014.36,62.44,22.59
465.9,41.01,1020.8,94.26,10.38
479.69,39.64,1010.93,78.21,8.32
431.18,71.25,1000.94,67.29,30.34
470.46,45.51,1016.15,81.37,12.38
476.04,43.7,1016,91.75,11.23
446.3,46.93,1013.4,49.39,24.19
438.89,75.08,1005.17,55.89,30.17
435.7,71.32,1002.54,69.35,28.5
460.54,38.58,1017.02,82.4,14.78
478.34,41.2,1012.88,90.04,11.48
478.88,34.69,1027.65,75.32,9.59
447.85,60.77,1017.65,87.07,20.42
447.07,58.79,1017.22,78.75,20.76
474.7,40.71,1023.83,61.59,13.53
430.87,77.95,1009.83,57.86,34.4
428.62,74.33,1012.31,35.66,33.6
488.57,41.17,1019.81,84.2,6.03
437.52,69.71,1009.67,62.12,28.62
464.54,44.78,1009.27,39.18,19.72
465.61,40.77,1022.13,83.5,11.54
452.57,60.1,1010.28,83.31,19.39
474.74,37.14,1013.8,72.85,9.59
475.65,40.64,1020.71,94.6,12.31
441.57,63.94,1012.9,87.06,23.61
475.55,39.42,1024.93,74.77,7.61
448.39,58.46,1017.21,88.1,18.51
479.15,43.65,1018.58,64.85,7.53
468.01,52.72,1026.32,85.04,10.5
439.2,58.79,1016.37,67.16,24.99
494.3,40.07,1020.2,66.64,6.15
431.35,67.45,1014.37,32.97,30.54
469.67,39.39,1012.93,84.29,13.44
430.32,73.77,1003.27,71.48,31.27
465.25,39.99,1007.04,80.49,16.13
425.35,67.69,1005.61,50.88,30.97
460.02,43.34,1014.84,80.37,15.37
455.72,66.86,1012.99,60.65,21.25
470.19,39.82,1013.23,82.49,14.89
482.9,40.77,1021.79,88.84,6.65
425.71,72.58,1007,65.51,30.26
431.99,69.98,1013.09,42.62,33.71
480.82,40.77,1011.8,89.45,8.6
432.65,75.33,1001.6,71.43,29
479.63,41.44,1017.37,77.65,10.02
437.94,64.69,1007.1,60.37,28.75
429.25,68.94,1006.23,31.15,37.11
435.02,67.25,1017.63,53.59,30.06
438.68,69.68,1012.86,56.56,30.68
434.95,73.42,1011.17,63.86,30.08
484.19,40.35,1011.92,94.72,6.98
432.07,73.17,1009.87,60.97,29.17
443.89,60.84,1017.8,82.61,21.93
467.82,43.67,1012.06,91.75,15.11
433.92,70.17,1001.38,85.89,25.68
429.34,56.24,1005.19,56.24,30.44
445.67,65.27,1011.73,70.8,20.36
439.4,47.43,1009.09,54.94,26.47
471.16,39.54,1007.01,81.33,13.9
441.85,60.27,1015.93,91.38,21.81
481.46,42.49,1010.67,85.35,9.08
430.15,77.95,1010.15,62.17,32.31
435.93,73.42,1011.11,71.93,27.96
481.29,42.44,1014.34,94.2,9.23
446.05,61.08,1013,71.21,25.66
455.2,61.27,1020.02,65.53,19.2
444.89,59.87,1018.56,61.18,24.81
449.79,60.29,1008.2,61.81,24.1
431.27,68.14,1004.63,71.21,28.33
449.59,50.32,1009.71,94.46,19.53
434.2,74.78,1009.47,55.65,29.37
430.3,69.84,1005.34,80.37,24.44
439.81,67.32,1013.74,38.56,31.35
438.45,62.66,1009.1,52.62,28.98
447.45,63.09,1016.49,91.23,21.05
438.24,60.27,1017.9,72.04,25.03
463.75,54.3,1016.96,68.53,14.78
438.99,67.45,1013.56,50.91,25.24
456.18,50.88,1015.11,97.25,16.7
458.49,53.16,1014.82,75.29,16.44
432.88,71.98,1006.71,89.86,25.18
454.06,48.98,1014.63,41.56,23.51
458.97,64.45,1012.24,53.09,20.56
440.95,43.77,1011.33,49.3,26.63
426.18,69.13,1001.4,82.47,27.4
443.6,65.34,1014.19,50.7,26.91
445.22,67.9,1006.25,70.17,23.75
435.06,69.23,1012.86,45.71,27.79
445.02,63.07,1011.5,55.3,27.41
481.93,43.52,1022.45,97.68,7.98
477.56,44.58,1016.45,78.8,11.98
430.87,73.21,1002.97,89.68,27.1
469.83,45.51,1015.27,87.27,12.93
456.12,45.01,1012.9,59.81,18.91
432.95,66.48,1004.47,54.71,26.9
460.42,40,1016.16,68.79,14.36
482.52,43.56,1014.99,81.5,8.81
458.47,53.16,1013.31,83.18,18.36
472.9,37.92,1008.47,70.55,11.48
432,73.77,1001.27,94.28,25.92
477.3,43.69,1016.7,81.48,11.01
432.89,66.48,1005.93,63.9,26.31
471.6,42.07,1018.78,85.68,9.99
475.59,40.8,1026.95,69.86,12.84
446.05,67.07,1004.64,86.16,21.07
455.5,38.52,1020.15,69.8,17.7
462.25,41.26,1021.16,73.43,14.36
447.16,58.05,1011.28,74.32,24
463.03,41.58,1013.89,88.98,12.17
449.44,50.12,1009.82,100.1,19.58
437.07,66.54,1010.07,55.97,25.73
441.66,74.22,1009.99,82.72,23.85
433.44,73.5,1010.31,74.33,26.45
450.39,44.89,1010.48,67.97,20.95
445.37,59.04,1012.49,84.23,21.29
460.02,71.14,1019.87,79.15,14.32
444.9,63.91,1009.26,99.08,19.65
436.94,77.95,1017.07,70.98,28.09
435.89,71.32,1007.91,39.48,33.87
455.52,41.62,1011.14,75.79,13.72
479.68,41.4,1026.49,87.9,9.47
425.21,69.13,1000.45,48.22,32.19
450.74,46.48,1007.19,79.23,18.73
485.96,43.65,1020.95,71.15,6.09
436.5,67.25,1017.99,74.27,24.43
433.86,66.54,1002.07,81.22,25.24
430.79,71.73,1009.59,80.06,26.26
439.11,64.27,1013.03,59.77,26.15
479.4,41.82,1032.72,72.8,7.77
442.87,63.07,1010.75,45.26,27.92
439.09,64.05,1010.94,58.93,31.62
467.18,45.01,1017.8,95.25,12.47
430.37,74.16,1008.65,68.5,31.41
432.79,74.99,1002.42,40.07,32.63
448.91,58.12,1014.21,85.93,21.97
443.86,58.82,1010.11,82.8,22.68
473.23,44.63,1020.64,90.26,10.82
430.35,68.67,1005.45,47.98,32.37
478.23,40.81,1025.82,81.18,10.89
430.2,70.04,1011.2,82.48,25.45
470.91,42.34,1021.83,94.99,10.91
483.77,39.4,1011.28,90.84,6.75
456.85,45.61,1013.43,83.64,21.36
454.92,45.61,1012.84,73.42,23.45
486.86,35.47,1017.51,87.35,4.04
469.18,38.73,1000.67,79.71,15.4
443.55,49.16,1003.64,47.4,25.54
441.2,59.87,1019.12,66.12,22.61
482.99,39.66,1015.18,89.59,8.62
462.46,41.26,1020.92,74.74,13.84
440.97,69.05,1002.46,73.42,21.31
439.28,58.33,1013.9,49.4,28.54
447.64,67.45,1015.14,69.22,20.35
446.26,65.46,1014.27,40.77,24.54
482.1,40.62,1018.58,82.73,5.84
433.89,69.51,1009.51,65.02,26.47
479.64,43.56,1015.15,73.01,10.79
456.32,44.06,1017.95,63.24,18.3
432.51,68.51,1013.02,62.84,28.79
444.22,49.02,1009.07,84.1,23.07
432.22,74.34,999.06,69.85,31.25
463.69,39.99,1007.73,70.54,18.16
437.27,74.33,1014.05,69.02,25.06
439.33,59.39,1014.24,66.45,26.71
436.89,75.6,1017.42,74.5,26.45
454.47,47.83,1005.12,82.97,18.67
479.58,40,1021.46,90.6,10.29
492.39,39.33,1009.74,95.25,5.52
454.68,54.42,1012.86,70.12,23.41
434.93,74.9,1003.36,69.34,29.91
459.39,46.97,1014.32,69.17,19.92
444.39,63.56,1013.25,52.84,26.85
448.09,58.62,1017.81,66.68,23.59
448.56,63.73,1012.63,82.14,22.72
451.86,62.52,1017.96,75.17,20.3
458.94,45.09,1013.52,88.32,17
483.82,41.54,1019.27,82.87,8.89
461.37,41.79,1015.82,91.9,12.61
427.41,71.94,1007.29,64.77,28.9
490.84,38.5,1012.18,79.33,5.49
466.05,42.07,1018.4,86.5,12.91
475.49,41.4,1027.34,86.66,9.45
431.11,69.98,1008.53,58.72,27.47
489.6,39.61,1021.64,85.41,5.79
443.31,49.02,1009.29,88.56,21.92
442.71,65.59,1012.14,63.93,27.07
451.44,66.86,1013.08,62.48,20.6
426.79,69.89,1015,58.9,30.73
440.06,48.6,1002.64,60.04,26.31
457.54,49.15,1021.56,63.89,19.98
451.96,58.66,1012.67,69.36,21.31
478.53,44.58,1016.43,80.15,11.48
436.33,73.18,1012.51,91.29,23.33
465.74,40.71,1016.36,68.58,14.05
477.68,34.69,1027.9,71.73,10.06
490.23,41.17,1020.12,79.14,6.86
435.57,57.19,1008.09,64.29,28.87
442.2,62.4,1010.13,70.18,24.83
470.81,39.96,1025.21,95.69,10.42
440.81,63.73,1009.97,66.14,27.51
441.53,68.67,1006.63,76.83,23.97
436.81,68.3,1016.84,64.88,27.22
482.34,45,1022.77,80.79,11.54
454.5,48.98,1014.4,54.22,21.44
447.27,61.47,1007.84,75.75,25.1
442.72,61.87,1010.63,51.67,22.84
449.54,69.68,1011.61,60.75,26.03
449.32,58.46,1016.74,87.65,18.9
470.44,42.32,1015.28,77.25,11.75
433.34,76.09,1007.52,89.12,27.37
453.94,43.72,1009.33,76.68,17.73
457.01,56.65,1020.77,74.46,20.01
483.82,39.37,1016.28,84.66,7.89
469.04,41.14,1025.63,88.54,11.53
467.4,41.4,1019.46,71.73,13.46
471.11,39.35,1014.82,77.48,13.74
468.45,43.13,1016.63,62.13,13.77
453.81,59.8,1015.3,82.69,20.25
474.71,40.81,1015.93,79.27,10.75
478.51,39.39,1012.9,85.8,11.77
473.51,39.96,1026.2,97.55,9.29
468.64,41.35,1006.3,86.16,15.15
458.1,44.9,1020.5,77.53,16.96
439.81,65.06,1013.16,53.02,27.01
463.96,44.03,1007.62,97.64,12.74
486.08,43.65,1017.64,78.62,5.21
478.81,40.02,1031.45,73.66,8.18
453.49,60.07,1014.79,63.57,20.13
433.02,67.32,1013.79,36.99,31.54
451.37,64.45,1016.14,73.54,19.79
467.16,43.02,1012.77,42.93,14.96
468.5,40.78,1025.39,99.22,9
461.54,38.01,1022.3,72.29,16.47
458.46,45.09,1014.31,60.02,16
437.06,73.17,1012.29,85.86,25.42
480.29,39.64,1010.79,79.56,9.27
483.12,37.49,1011.01,84.53,6.85
438.09,64.44,1013.43,51.73,30.49
479.8,42.85,1013.96,86.94,4.81
430.75,69.48,1009.21,54.59,29.93
440.76,60.84,1018.96,76.8,21.93
473.17,41.44,1015.9,66.04,13.35
434.97,77.95,1014.83,50.69,32.44
469.55,43.22,1008.57,78.01,11.8
447.73,60.32,1016.5,70.96,24.4
446.71,58.79,1010.09,89.7,21.92
479.16,37.7,1015.09,73.64,8.27
483.06,36.24,1013.15,89.64,7
452.99,59.8,1015.46,76.39,20.74
473.02,43.67,1014.36,91.72,12.58
449.11,62.08,1022.53,60.79,24.22
458.75,44.63,1019.76,39.99,18.43
463.22,71.14,1019.49,76.11,12.52
444.56,50.12,1005.99,100.09,19.18
464.86,44.9,1019.29,77.24,13.51
434.02,70.47,1007.36,76.91,26.38
476.4,41.54,1020.09,67.96,11.65
474.16,37.5,1008.55,99.31,10.31
463.35,50.59,1019.02,98.2,15.37
438.24,65.74,1012.95,51.36,29.89
438.71,70.36,1006.29,57.11,31.53
484.26,39.48,1004.82,52.71,6.25
443.27,70.02,1010.13,48.06,29.09
473.68,41.5,1013.21,86.75,12
454.21,47.83,1006.43,78.89,18.61
466.24,36.99,1006.99,90.06,16.34
448.72,58.33,1013.61,39.67,28.12
465.78,41.26,1020.79,83.66,12.64
446.05,62.91,1012.44,60.91,26.1
467.56,43.41,1016.02,76.26,8.07
430.9,68.24,1010.38,73.44,27.5
433.21,77.54,1011.73,77.3,28.44
429.57,71.85,1009,77.56,28.31
453.13,64.15,1021.14,60.34,22.72
448.91,44.57,1007.31,69.36,22.79
457.81,40.12,1012.17,81.5,17.08
457.49,41.04,1025.48,64.43,15.6
444.01,48.41,1008.71,81.29,22.07
443.75,66.05,1016.45,73.27,24.16
463.2,39.16,1007.25,72.35,14.93
469.23,38.28,1013.65,91.31,11.99
460.84,52.9,1019.47,81.28,16.85
440.88,66.54,1010,60.36,24.82
440.16,69.71,1010.46,96.83,21.67
461.27,43.14,1013.95,62.21,18.06
427.55,66.44,1008.46,76.82,30.05
453.5,62.1,1019.9,79.09,18.36
426.55,67.83,1007.77,53.31,32.02
437.01,62.39,1006.39,79.08,24.61
484.34,39.16,1015.47,93.42,8.41
477.62,36.71,1025.5,80.45,8.94
443.58,63.94,1013.49,81.61,22.57
469.65,40.64,1020.39,95.41,9.92
440.22,50.05,1006.75,65.34,26.51
455.39,47.01,1015.12,64.8,24.93
441.4,58.95,1017.18,57.73,24.43
468,39.96,1011.76,77.07,12.28
474.31,35.76,1019.88,62.31,9.75
476.32,40.81,1026.03,80.79,10.94
441.76,68.31,1011.12,70.99,25.37
445,60.32,1016.61,75.29,23.82
460.72,40.11,1024.38,74.82,9.26
432.41,66.54,1004.44,83.15,24.57
430.98,72.29,1007.94,84.45,29.55
439.15,63.31,1012.89,60.11,27.37
473.31,38.25,1013.36,85.33,11.83
441.87,70.47,1010.97,83.16,22.32
481.6,45.87,1009.14,92.06,5.8
436.59,69.14,1006.4,87.4,25.41
436.39,66.49,1010.15,65.65,24.89
453.29,50.16,1009.82,100.09,18.12
435.35,61.47,1009.69,64.66,28.14
474.4,41.17,1019.48,58.71,12
467.95,35.4,1016.19,53.95,15.62
473.74,35.76,1019.32,58.91,11.29
451.38,50.16,1009.98,100.09,17.99
482.22,42.85,1013.6,92.3,4.87
451.08,43.43,1012.01,73.26,19.25
473.84,40.6,1013.91,90.57,11.74
475.36,43.69,1016.21,73.01,13.43
434.68,71.32,1007.05,85.31,25.33
467.72,44.34,1019.45,51.32,19.26
451.79,40.12,1011.99,76.52,17.89
438.49,58.9,1004.54,54.37,30.57
485.6,43.13,1019.31,86.32,7.45
438.08,66.54,1012.19,69.15,24.03
488.02,40.07,1016.06,47.46,8.03
431.7,70.04,1009.89,66.07,28.06
471.86,39.61,1018.22,70.22,10.06
473.73,40.77,1022.04,85.23,9.68
432.25,69.88,1008.42,86.25,26.38
474.49,39.18,1023.64,87.1,10.84
476.75,40.69,1020.53,89.67,7.05
461.12,41.79,1011.48,86.66,13.34
443.65,63.77,1013.3,77.53,24.39
438.6,69.71,1008.98,81.58,24.26
474.52,41.01,1022.89,98.03,8.23
462.3,40.78,1024.13,79.59,13.15
430.16,71.97,1008.29,72.26,31.35
447.14,65.48,1017.33,66.26,22.88
444.61,56.57,1013.8,66.72,25.44
427.67,71.85,1008.95,87.35,27.79
446.96,57.5,1015.87,80.72,21.99
474.68,40.27,1005.83,49.75,13.35
427.35,66.56,1005.88,64.73,28.63
468.67,44.6,1013.64,77.56,12.78
476.02,40.92,1021.82,86.03,8.37
474.57,38.78,1013.15,96.08,11.93
450.64,63.86,1014.84,71.72,21.03
442.54,65.12,1016.2,44.95,27.2
434.1,75.23,1010.19,62.12,26.93
466.15,42.32,1015.35,78.18,12.76
481.44,35.77,1016.15,73.32,8.55
465.73,40.89,1009.72,91.56,14.66
472.62,37.83,1005.87,98.56,10.36
440.8,66.54,1004.99,92.87,21.54
465.87,41.78,1011.26,48.62,14.02
476.88,40.8,1027.35,72.69,12.35
445.17,58.86,1014.16,52.95,25.89
447.95,61.27,1019.6,58.83,22.05
426.07,71.85,1007.9,56.44,32.06
447.3,57.5,1015.36,62.45,24.55
427.39,71.77,1006.59,77.94,27.23
449.98,57.5,1014.85,67.28,24.29
438.43,77.3,1002.44,59.42,30.4
431.23,66.75,1018.48,61.62,26.5
472.54,41.26,1008.48,96.76,10.42
458.09,44.89,1010.19,84.61,15.79
465.62,49.15,1020.62,76.22,15.79
431.57,73.67,1005.57,58.74,30.3
447.16,64.45,1011.07,61.47,25.58
468.37,48.04,1012.8,93.59,12.36
478.02,40.22,1005.08,89.71,10.56
425.75,69.13,1010.11,62.42,30.01
458.99,40.73,1017.44,86.91,14.91
464.03,41.35,1006.28,78.2,15.9
478.38,43.52,1022.78,98,8.91
440.13,61.5,1009.17,61.26,26.88
471.17,42.86,1015.32,84.75,14.78
430.47,71.58,1009.95,50.02,30.95
452.28,58.33,1013.6,85.81,17.9
468.82,39.54,1011.05,85.72,13.96
432.26,71.58,1010.04,58.66,29.85
456.71,40.78,1024.67,72.66,14.07
442.76,52.3,1006.65,64.64,25.26
471.71,40.92,1021.84,84.18,10.07
467.57,43.99,1021.18,88.62,15.66
481.38,40.02,1032.14,80.22,6.25
435.04,69.51,1009.65,58.38,27.71
465.44,42.34,1018.17,94.67,12.75
446.17,51.19,1009.1,84.94,21.44
440.28,73.88,1006.31,47.55,32.98
430.72,74.22,1007.44,75.91,27.54
474.8,40.55,1006.48,96.16,11.68
479.53,39.04,1018.49,68.07,8.02
468.8,44.34,1019.54,48.09,19.15
440.64,63.91,1010.26,97.8,18.53
432.22,76.2,1007.47,59.3,30.82
438.62,67.25,1017.74,74.53,22.9
452.31,62.39,1007.84,85.74,22.18
490.78,38.44,1016.74,82.87,3.69
453.09,44.9,1008.12,67.3,19.89
436.39,65.18,1012.35,78.09,23.36
467.15,44.47,1029.91,70.41,13.58
445.65,61.47,1007.93,68.71,25.88
487.94,39.37,1020.2,77.37,6.57
474.24,37.5,1010.7,96.29,10.51
433.25,72.99,1007.49,81.72,26.14
462.87,41.26,1020.83,79.55,13.31
469.23,42.99,1007.12,69.69,14.01
482.15,34.69,1026.79,80.88,8.64
434.85,73.17,1012.26,84.96,24.88
444.17,69.51,1013.31,53,23.28
441.88,58.46,1016.34,66.6,25.6
434.94,73.17,1009.82,64.43,27
436.36,62.26,1011.38,74.08,25.69
450.32,60.1,1011.11,81.09,20.77
474.73,40.81,1025.63,66.26,12.45
431.33,66.54,1004.95,72.58,27.32
433.02,67.69,1004.53,80.03,25.51
454.67,49.64,1026.4,66.67,17.45
440.64,60.37,1006.77,82.43,24.4
454.6,38.52,1018.85,63.16,18.98
478.66,44.68,1023.29,92.9,9.48
464.45,41.58,1018.02,88.91,12.04
445.36,47.43,1009.01,56.09,26.11
432.26,71.94,1006.73,86.69,25.28
439.72,61.86,1012.39,66.09,27.46
469.59,40.24,1016.59,90.01,12.42
435.43,74.99,1002.19,34.58,32.49
453.08,52.36,1013.62,58.52,26.16
444.03,61.87,1010.35,48.91,23.39
